546,Dion Waiters,400,MIA,$2.9M 2016  $3M PO 2017,2898000,2898000,3028410,,,,,,,,2,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Brandon Rosenthal & Rob Pelinka,Landmark Sports Agency,,$18.8M
547,MIA 2018 2nd (To ATL if not conveyed in 2017),400,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Willie Reed,400,MIA,1 yr/$1M  $1.1M PO 2017,1015696,1015696,1087745,,,,,,,,2,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Joel Bell,Bell Management International,,$5.9M
549,Luke Babbitt,400,MIA,1 yr/$1.2M ($1M NG),1227286,1000000,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,Rade Filipovich & David Mondress & Bill Duffy,BDA Sports Management,,$2.3M
550,Udonis Haslem,400,MIA,1 yr/$4M,4000000,4000000,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Henry Thomas,CAA Sports,,-$7.3M
551,MIA 2021 2nd,400,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,MIA 2022 2nd,400,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,MIA 2023 2nd,400,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,Rodney McGruder,400,MIA,3 yrs/$2.5M ($.15M G)  $1.3M QO 2019,543471,,905249,,1050262,,1326120,,,,,,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Joel Bell,Bell Management International,,
555,Okaro White,400,MIA,Report: 2-year deal,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Josh McRoberts,400,MIA,1 yr/$5.8M  $6M PO 2017,5782450,5782450,6021175,,,,,,,,2,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Michael Conley & Sr.,BDA Sports Management,,$6.9M
557,Chris Bosh,400,MIA,3 yrs/$75.9M (out indefinitely),23741060,23741060,25289390,25289390,26837720,26837720,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Henry Thomas,CAA Sports,,$31.6M
558,MIL 2018 1st,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Thon Maker,400,MIL,Rookie contract  $4.9M QO 2020,2568600,2568600,2684160,2684160,2799720,,3569643,,4861854,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Mike George,Excel Sports Management,,
560,MIL 2019 1st,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,MIL 2020 1st,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,MIL 2021 1st,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,MIL 2022 1st,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,MIL 2023 1st,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Malcolm Brogdon,400,MIL,2 yrs/$1.9M  $1.1M NG 2018  $1.3M QO 2019,955000,955000,985249,985249,1050262,,1326120,,,,,,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Danielle Cantor Jeweler,F.A.M.E.,,$9.5M
566,Greg Monroe,400,MIL,1 yr/$17.1M  $17.9M PO 2017,17145838,17145838,17884176,,,,,,,,2,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,David Falk,F.A.M.E.,,$92M
567,Matthew Dellavedova,400,MIL,4 yrs/$38.4M,9607500,9607500,9607500,9607500,9607500,9607500,9607500,9607500,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Bill Duffy,BDA Sports Management,,$7.4M
568,Rashad Vaughn,400,MIL,Rookie contract  $4.1M QO 2019,1811040,1811040,1889040,,2901565,,4097010,,,,,7,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Kenroy George & Jeff Schwartz,Excel Sports Management,,-$10.6M
569,John Henson,400,MIL,4 yrs/$44M,12267606,12267606,11422536,11422536,10577466,10577466,9732396,9732396,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Jim Tanner,Tandem Sports + Entertainment,,$66.8M
570,Michael Beasley,400,MIL,1 yr/$1.4M (NG),1403611,,,,,,,,,,,,,,,,,TRUE,FALSE,,,,Jared Karnes,A3 Athletics,,-$2.9M
571,Mirza Teletovic,400,MIL,3 yrs/$31.5M,10500000,10500000,10500000,10500000,10500000,10500000,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Mike Lindeman & Jeff Schwartz,Excel Sports Management,,$2.1M
572,MIL 2017 2nd,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,MIL 2018 2nd,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,MIL 2020 2nd (31-55  else to MIL),400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Jason Terry,400,MIL,1 yr/$1M,980431,980431,,,,,,,,,,,,,TRUE,,,FALSE,TRUE,,,,,,,-$3.3M
576,Tony Snell,400,MIL,1 yr/$2.4M  $3.4M QO 2017,2368327,2368327,3393813,,,,,,,,,,,2,TRUE,,,TRUE,,,,,Austin Brown,CAA Sports,,$.1M
577,MIL 2021 2nd,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,MIL 2022 2nd,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,MIL 2023 2nd,400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Xavier Henry,400,MIL,1 yr/$1M (NG),980431,,,,,,,,,,,,,,,,,,,,,,Jason Glushon,,,
581,J.J. OBrien,400,MIL,1 yr/$.9M (NG)  $1.2M QO 2017,874636,,1214746,,,,,,,,,,,2,FALSE,TRUE,FALSE,TRUE,FALSE,,,,Mitch Frankel,Impact Sports Management,,
582,Spencer Hawes,400,MIL,1 yr/$6.4M  $6M PO 2017,6348759,6348759,6021175,,,,,,,,2,,,,TRUE,,,,TRUE,,,,Greg Lawrence,Wasserman Media Group,,$13.4M
583,MIL 2020 2nd (56-60),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,DAL 2018 2nd (56-60),400,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Kris Dunn,400,MIN,Rookie contract  $7.1M QO 2020,3872520,3872520,4046760,4046760,4221000,,5348007,,7091457,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Andrew Morrison & Ty Sullivan,CAA Sports,,$127.1M
586,Ricky Rubio,400,MIN,3 yrs/$30.2M,13550000,13550000,14250000,14250000,14950000,14950000,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Dan Fegan,Independent Sports & Entertainment,,$121.4M
587,MIN 2023 1st,400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,MIN 2020 1st (If not conveyed in 18  19: 1-14  15-30 to ATL),400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,MIN 2021 1st,400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,MIN 2022 1st,400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,MIN 2019 1st (If not conveyed in 18: 1-14  15-30 to ATL),400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Tyus Jones,400,MIN,Rookie contract  $3.6M QO 2019,1339680,1339680,1397400,,2444053,,3573205,,,,,7,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Rob Pelinka,Landmark Sports Agency,,$14.9M
593,Gorgui Dieng,400,MIN,5 yrs/$65.1M (4 yr/$62.8M ext),2348783,2348783,3384596,,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Makhtar Ndiaye & Thaddeus Foucher,Wasserman Media Group,,$102.5M
594,Nemanja Bjelica,400,MIN,Rookie contract  $4.9M QO 2018,3800000,3800000,3949999,3949999,4937499,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Jason Ranne,Wasserman Media Group,,$25.2M
595,Shabazz Muhammad,400,MIN,1 yr/$3M  $4.2M QO 2017,3046299,3046299,4237401,,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Rob Pelinka,Landmark Sports Agency,,$2M
596,Cole Aldrich,400,MIN,2 yrs/$14.9M  $7M NG 2018,7643979,7643979,7300000,7300000,6956021,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Jeff Schwartz,Excel Sports Management,,$57.8M
597,MIN 2018 2nd,400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,MIA 2019 2nd,400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,Bojan Dubljevic,400,MIN,Rights held: Valencia Basket,,,,,,,,,,,,,,,,,,,,,,,,,,
600,MIN 2020 2nd,400,MIN,To ATL if 2018-20 1sts dont convey,,,,,,,,,,,,,,,,,,,,,,,,,,
601,MIN 2021 2nd,400,MIN,To ATL if 2018-20 1sts dont convey,,,,,,,,,,,,,,,,,,,,,,,,,,
602,MIN 2022 2nd,400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,MIN 2023 2nd,400,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Jordan Hill,400,MIN,1 yr/$4M  $4.2M NG 2017,4000000,4000000,4180000,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Kevin Bradbury,BDA Sports Management,,$6.2M
605,Brandon Rush,400,MIN,1 yr/$3.5M,3500000,3500000,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,-$3.3M
606,Adreian Payne,400,MIN,Rookie contract  $4.3M QO 2018,2022240,2022240,3100094,,4333931,,,,,,,2,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Mark Bartelstein,Priority Sports & Entertainment,,-$6.6M
607,Paulao Prestes,400,MIN,Rights held: Mogi das Cruzes,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Henk Norel,400,MIN,Rights held: CAI Zaragoza,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Lior Eliyahu,400,MIN,Rights held: Hapoel Jerusalem,,,,,,,,,,,,,,,,,,,,,,,,,,
610,Lance Stephenson,400,MIN,10-day (Feb. 7),,,,,,,,,,,,,,,,,,,,,,,,,,
611,NO 2017 2nd (56-60  31-55 to NO),400,MIN,,,,,,,,,,,,,,,,,,,,,,,,Bill Duffy,BDA Sports Management,,
612,Nikola Pekovic,400,MIN,2 yrs/$23.7M (Out for 2016-17),12100000,12100000,11600000,11600000,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Sean Kennedy & Jeff Schwartz,Excel Sports Management,,-$10.3M
613,NOP 2023 1st,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,NOP 2022 1st,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,NOP 2021 1st,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,NOP 2017 1st (1-3  else to SAC),400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,NOP 2018 1st,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,NOP 2019 1st,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,NOP 2020 1st,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Jrue Holiday,400,NOP,1 yr/$11.3M,11286518,11286518,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Thaddeus Foucher & Jason Glushon,Wasserman Media Group,,$85.8M
621,ETwaun Moore,400,NOP,4 yrs/$34M,8081363,8081363,8445024,8445024,8808685,8808685,8664928,8664928,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,$.7M
622,Quincy Pondexter,400,NOP,2 yrs/$7.5M,3617978,3617978,3853931,3853931,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Darren Matsubara,Wasserman Media Group,,$4M
623,Tim Frazier,400,NOP,2 yrs/$4.1M,2090000,2090000,2000000,2000000,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Andre Buck,Arete Sports Agency,,$9M
624,Solomon Hill,400,NOP,4 yrs/$48M,11241218,11241218,11747073,11747073,12252928,12252928,12758781,12758781,,,,,,,,,,,,,,,Chris Emens & Omar Wilkes,Octagon,,$32.9M
625,Omri Casspi,400,NOP,1 yr/$3M,2963814,2963814,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$21M
626,Cheick Diallo,400,NOP,2 yrs/$1.5M  $1.1M NG 2018  $1.3M QO 2019,543471,543471,905249,905249,1050262,,1326120,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Bill Duffy,BDA Sports Management,,$8.8M
627,NOP 2018 2nd,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,NOP 2019 2nd,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,NOP 2020 2nd,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,NOP 2021 2nd,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,NOP 2022 2nd,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,NOP 2023 2nd,400,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Donatas Motiejunas,400,NOP,1 yr/$.6M,,,,,,,,,,,,,,,,,,,,,,,,,,
634,Dante Cunningham,400,NOP,1 yr/$3M  $3.1M PO 2017,2978250,2978250,3106500,,,,,,,,2,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Joel Bell,Bell Management International,,$1.4M
982,Jarrett Jack,400,NOP,Report: 10-day (Feb. 24),,,,,,,,,,,,,,,,,,,,,,,,,,
635,Hollis Thompson,400,NOP,Report: 10-day (Feb. 22),,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Andy Miller & Andrew Vye,ASM Sports,,-$1.5M
636,Alexis Ajinca,400,NOP,3 yrs/$14.9M,4638203,4638203,4961798,4961798,5285394,5285394,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Mark Bartelstein,Priority Sports & Entertainment,,-$1.3M
637,Latavious Williams,400,NOP,Rights held: Unics Kazan,,,,,,,,,,,,,,,,,,,,Unics Kazan,,,,,,
638,Omer Asik,400,NOP,3 yrs/$31.8M  $12M ETO 2019 ($3M G),9904494,9904494,10595505,10595505,11286516,11286516,11977527,,,,,,4,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,B.J. Armstrong,Wasserman Media Group,,-$6.1M
639,NYK 2019 1st,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,NYK 2020 1st,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,NYK 2021 1st,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,NYK 2022 1st,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,NYK 2023 1st,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Courtney Lee,400,NYK,4 yrs/$48M,11242000,11242000,11747890,11747890,12253780,12253780,12759670,12759670,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Dan Fegan & Dan Frank,Independent Sports & Entertainment,,$9.4M
645,Brandon Jennings,400,NYK,1 yr/$5M,5000000,5000000,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,Jeff Schwartz,Excel Sports Management,,$27.2M
646,Derrick Rose,400,NYK,1 yr/$23.3M,21323252,21323252,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,B.J. Armstrong,Wasserman Media Group,,-$2.4M
647,Kyle OQuinn,400,NYK,2 yrs/$8M  $4.3M PO 2018,3918750,3918750,4087500,4087500,4256250,,,,,,3,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Andy Miller,ASM Sports,,$27.1M
648,Guillermo Hernangómez,400,NYK,3 yrs/$4.3M  $1.6M NG 2019,1375000,1375000,1435750,1435750,1496500,1496500,1557250,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Andy Miller,ASM Sports,,
649,Mindaugas Kuzminskas,400,NYK,Rookie contract  $3.8M QO 2018,2898000,2898000,3025035,3025035,3781294,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,B.J. Armstrong,Wasserman Media Group,,
650,Lance Thomas,400,NYK,3 yrs/$20M  $7.6M NG 2019,6191000,6191000,6655325,6655325,7119650,7119650,7583975,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,John Spencer,540 Sports and Entertainment,,-$16.1M
651,CHI 2017 2nd,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Justin Holiday,400,NYK,1 yr/$1M,1015696,1015696,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,Jason Glushon & Charles Briscoe,Briscoe Sports Management,,$5.2M
653,Louis Labeyrie,400,NYK,Rights held: Paris-Levallois,,,,,,,,,,,,,,,,,,,,Paris-Levallois,,,Bouna Ndiaye,Comsport,,
654,HOU 2017 2nd,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,Ron Baker,400,NYK,1 yr/$.5M  $1.1M QO 2017,543471,,1105249,,,,,,,,,,,,FALSE,TRUE,FALSE,TRUE,FALSE,,,,Mitch Nathan & Aaron Mintz,CAA Sports,,$8M
656,ORL 2019 2nd (If ORL swaps w/ POR  HOU  or CLE),400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,CLE 2019 2nd (If ORL 2019 2nd doesnt swap),400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,HOU 2019 2nd (If ORL 2019 2nd doesnt swap),400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Worse of CLE or HOU 2019 2nd (if ORL 2019 2nd swaps),400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,NYK 2022 2nd,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,NYK 2023 2nd,400,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,Maurice Ndour,400,NYK,1 yr/$.5M  $.9M NG 2017  $1.3M QO 2018,543471,543471,905249,,1250262,,,,,,,,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Eric Fleisher,Assist Sports  LLC,,
663,Marshall Plumlee,400,NYK,$.5M 2016  $.9M NG 2017  $1.1M NG 2018  $1.3M QO 2019,543471,543471,905249,,1050262,,1326120,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Joel Cornette & Mark Bartelstein,Priority Sports & Entertainment,,$5.4M
664,Sasha Vujacic,400,NYK,1 yr/$1M,980431,980431,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,Herb Rudoy,Interperformances,,-$.3M
665,Joakim Noah,400,NYK,4 yrs/$72.6M,17000000,17000000,17765000,17765000,18530000,18530000,19295000,19295000,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Bill Duffy,BDA Sports Management,,$50.6M
666,OKC 2019 1st (15-30 to UTH if not settled),400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,OKC 2020 1st (15-30 to UTH if not settled  21-30 to PHL),400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,OKC 2021 1st,400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,OKC 2022 1st,400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,OKC 2023 1st,400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,OKC 2018 1st (1-14  15-30 to UTH),400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Victor Oladipo,400,OKC,5 yrs/$90.6M (4 yr/$84M ext),6552960,6552960,8551613,,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Leon Rose,CAA Sports,,$139.4M
673,Domantas Sabonis,400,OKC,Rookie contract  $4.8M QO 2020,2440200,2440200,2550000,2550000,2659800,,3529555,,4831961,,,8,,5,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Jason Ranne & Greg Lawrence,Wasserman Media Group,,$40.1M
674,Enes Kanter,400,OKC,2 yrs/$35M  $18.6M PO 2018,17145838,17145838,17884176,17884176,18622514,,,,,,3,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Max Ergul,,,$19.6M
675,OKC 2017 1st,400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,Andre Roberson,400,OKC,1 yr/$2.2M  $3.2M QO 2017,2183072,2183072,3222215,,,,,,,,,,,2,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Ugo Edezue,BDA Sports Management,,$70.3M
677,Jerami Grant,400,OKC,1 yr/$1M (NG)  $1.1M TO 2017,980431,,1051245,,,,,,,,,2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$45.4M
678,Doug McDermott,400,OKC,Rookie contract  $4.5M QO 2018,2483040,2483040,3294994,,4510847,,,,,,,2,,3,TRUE,,,TRUE,,,,,Mark Bartelstein,Priority Sports & Entertainment,,-$6.9M
679,Taj Gibson,400,OKC,1 yr/$9M,,,,,,,,,,,,,,,,,,,,,,,Mark Bartelstein,Priority Sports & Entertainment,,$23.2M
680,Alex Abrines,400,OKC,3 yrs/$17.2M  $6.8M QO 2019,5994764,5994764,5725000,5725000,5455236,5455236,6819045,,,,,,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,
681,Semaj Christon,400,OKC,3 yrs/$2.5M ($.2M G)  $1.3M QO 2019,543471,,905249,,1050262,,1326120,,,,,,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,B.J. Armstrong,Wasserman Media Group,,
682,CHI 2018 2nd,400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,OKC 2018 2nd (To DEN if 2017 2nd is 31-35),400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,OKC 2019 2nd,400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Josh Huestis,400,OKC,Rookie contract  $3.4M QO 2019,1191480,1191480,1242840,1242840,2243326,,3364989,,,,,7,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Mitch Butler,Vanguard Sports Group,,
686,Kyle Singler,400,OKC,3 yrs/$14.5M  $5.3M NG 2019,4837500,4837500,4666500,4666500,4996000,4996000,5333500,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Greg Lawrence,Wasserman Media Group,,$1.1M
687,OKC 2020 2nd (To UTH if OKC 1st not conveyed by 2020),400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,OKC 2021 2nd (To UTH if OKC 1st not conveyed by 2020),400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,OKC 2022 2nd,400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,OKC 2023 2nd,400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Nick Collison,400,OKC,1 yr/$3.8M,3750000,3750000,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$1.4M
692,Daniel Hamilton,400,OKC,Rights held: Oklahoma City Blue,,,,,,,,,,,,,,,,,,,,,,,Sam Goldfeder,Excel Sports Management,,$17.9M
693,Sofoklis Schortsanitis,400,OKC,Rights held: PAOK,,,,,,,,,,,,,,,,,,,,PAOK,,,,,,
694,Yotam Halperin,400,OKC,Rights held: Hapoel Jerusalem,,,,,,,,,,,,,,,,,,,,Hapoel Jerusalem,,,,,,
695,Szymon Szewczyk,400,OKC,Rights held: Stelmet Zielona,,,,,,,,,,,,,,,,,,,,Stelmet Zielona,,,,,,
696,Paccelis Morlende,400,OKC,Rights held: Nantes,,,,,,,,,,,,,,,,,,,,Nantes,,,,,,
697,Dakari Johnson,400,OKC,Rights held: Oklahoma City Blue,,,,,,,,,,,,,,,,,,,,Oklahoma City Blue,,,Leon Rose,CAA Sports,,
698,OKC 2017 2nd (31-35  else to DEN),400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,BOS 2018 2nd (56-60),400,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,ORL 2018 1st,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,ORL 2019 1st,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,LAL 2019 1st (if LAL 2017 1st 4-30  else 2017/18 2nds),400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,ORL 2020 1st,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,ORL 2021 1st,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,ORL 2022 1st,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,ORL 2023 1st,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,Elfrid Payton,400,ORL,Rookie contract  $4.5M QO 2018,2613600,2613600,3332340,3332340,4538647,,,,,,,2,,3,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Aaron Mintz,CAA Sports,,$109.1M
708,Nikola Vucevic,400,ORL,3 yrs/$36.8M,11750000,11750000,12250000,12250000,12750000,12750000,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$82.4M
709,Terrence Ross,400,ORL,3 yrs/$31M,10000000,10000000,10500000,10500000,10500000,10500000,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Aaron Mintz,CAA Sports,,$38.1M
710,Worse of LAC 2017 1st or TOR 2017 1st,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,Mario Hezonja,400,ORL,Rookie contract  $6.9M QO 2019,3909840,3909840,4078320,4078320,5167231,,6851748,,,,,7,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,$36.8M
712,Bismack Biyombo,400,ORL,3 yrs/$51M  $17M PO 2019,17000000,17000000,17000000,17000000,17000000,17000000,17000000,,,,4,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,B.J. Armstrong,Wasserman Media Group,,$49.1M
713,C.J. Watson,400,ORL,1 yr/$5M  $5M NG 2017,5000000,5000000,5000000,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$0M
714,Jodie Meeks,400,ORL,1 yr/$6.5M,6540000,6540000,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,Andrew Vye,ASM Sports,,$0.7M
715,Stephen Zimmerman,400,ORL,1 yr/$1M  $2.1M NG 2017/18  $1.3M QO 2019,950000,950000,992750,,1050262,,1326120,,,,,,,4,TRUE,FALSE,FALSE,TRUE,FALSE,,,,Darren Matsubara,Wasserman Media Group,,$1.7M
716,D.J. Augustin,400,ORL,4 yrs/$29M,7250000,7250000,7250000,7250000,7250000,7250000,7250000,7250000,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,$0.4M
717,Jeff Green,400,ORL,1 yr/$15M,15000000,15000000,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,,,,,,,$2.6M
718,ORL 2018 2nd,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Best of CLE/HOU/ORL/POR 2019 2nd,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,LAL 2017 2nd (if LAL 2017 1st 1-3),400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,LAL 2018 2nd (if LAL 2017 1st 1-3),400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,POR 2019 2nd ,400,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,
